lat,long,city,state,country,suburb
-34.548,117.931,,,,
-35.018,117.529,,,,
-34.976,116.733,Walpole,Western Australia,Australia,Shire Of Manjimup
-34.144,115.226,,,,
-34.715,118.469,,,,
-34.091,116.663,,,,
-33.949,116.131,Bridgetown,Western Australia,Australia,Shire Of Bridgetown-Greenbushes
-34.152,116.204,,,,
-34.7,117.956,,,,
-34.728,117.922,Narrikup,Western Australia,Australia,Shire Of Plantagenet
-33.711,121.562,,,,
-33.36,116.147,Collie,Western Australia,Australia,Shire Of Collie
-33.446,115.731,,,,
-33.603,121.783,,,,
-34.864,118.112,Manypeaks,Western Australia,Australia,City Of Albany
-34.363,117.084,Cranbrook,Western Australia,Australia,Shire Of Cranbrook
-33.836,115.075,Cowaramup,Western Australia,Australia,Shire Of Augusta Margaret River
-33.134,115.881,Wokalup,Western Australia,Australia,Shire Of Harvey
-33.798,121.15,,,,
-34.951,117.277,,,,
-33.506,115.64,Boyanup,Western Australia,Australia,Shire Of Capel
-34.399,119.378,Bremer Bay,Western Australia,Australia,Shire Of Jerramungup
-33.296,115.779,,,,
-34.51,117.012,Rocky Gully,Western Australia,Australia,Shire Of Plantagenet
-33.596,116.335,,,,
-33.674,116.648,,,,
-33.688,116.215,Wilga,Western Australia,Australia,Shire Of Boyup Brook
-34.251,116.877,,,,
-34.877,117.672,Redmond,Western Australia,Australia,City Of Albany
-33.762,116.521,,,,
-34.226,115.762,,,,
-33.3,115.8,Burekup,Western Australia,Australia,Shire Of Dardanup
-33.704,115.89,Kirup,Western Australia,Australia,Shire Of Donnybrook-Balingup
-33.802,123.033,,,,
-33.696,121.366,,,,
-33.453,116.302,,,,
-33.679,122.331,,,,
-34.941,117.802,Albany,Western Australia,Australia,City Of Albany
-33.647,115.703,Capel,Western Australia,Australia,Shire Of Capel
-34.028,115.104,Witchcliffe,Western Australia,Australia,Shire Of Augusta Margaret River
-34.723,117.349,,,,
-34.596,118.552,,,,
-35.06,117.866,Albany,Western Australia,Australia,Little Grove
-32.57,116.438,,,,
-33.741,115.47,,,,
-33.761,121.216,,,,
-33.793,115.319,,,,
-34.932,117.161,,,,
-33.83,121.892,,,,
-34.16,115.189,,,,
-33.663,121.631,,,,
-33.783,115.345,,,,
-33.881,122.217,,,,
-34.977,116.729,Walpole,Western Australia,Australia,Shire Of Manjimup
-33.882,122.566,Condingup,Western Australia,Australia,Shire Of Esperance
-33.775,121.555,,,,
-33.752,122.913,Condingup,Western Australia,Australia,Shire Of Esperance
-33.882,121.86,,,,
-34.927,117.873,Albany,Western Australia,Australia,City Of Albany
-34.403,118.969,Bremer Bay,Western Australia,Australia,Shire Of Jerramungup
-33.796,115.666,Jarrahwood,Western Australia,Australia,City Of Busselton
-34.442,116.994,Rocky Gully,Western Australia,Australia,Shire Of Cranbrook
-34.772,118.132,Manypeaks,Western Australia,Australia,City Of Albany
-34.538,117.72,Kendenup,Western Australia,Australia,Shire Of Plantagenet
-34.901,118.202,Manypeaks,Western Australia,Australia,City Of Albany
-34.888,118.396,,,,
-33.508,116.739,Darkan,Western Australia,Australia,Shire Of West Arthur
-34.4,118.887,Bremer Bay,Western Australia,Australia,Shire Of Jerramungup
-33.651,122.016,,,,
-33.708,120.865,,,,
-33.916,122.208,,,,
-34.836,116.031,,,,
-34.569,117.622,Mount Barker,Western Australia,Australia,Shire Of Plantagenet
-33.603,115.498,,,,
-32.64,115.946,,,,
-32.923,116.008,,,,
-32.918,115.922,,,,
-33.854,123.007,,,,
-34.888,118.079,,,,
-34.597,116.107,,,,
-34.138,116.233,,,,
-34.213,116.023,,,,
-34.229,115.929,,,,
-33.791,115.319,,,,
-33.445,115.851,,,,
-33.691,115.844,Newlands,Western Australia,Australia,Shire Of Donnybrook-Balingup
-33.32,116.646,Darkan,Western Australia,Australia,Shire Of West Arthur
-33.706,115.788,Kirup,Western Australia,Australia,Shire Of Donnybrook-Balingup
-33.649,121.197,,,,
-33.317,115.989,,,,
-34.249,116.497,,,,
-33.603,116.013,Noggerup,Western Australia,Australia,Shire Of Donnybrook-Balingup
-34.839,116.721,,,,
-34.879,118.047,,,,
-32.624,116.06,,,,
-33.81,122.084,,,,
-35.037,116.925,Peaceful Bay,Western Australia,Australia,Shire Of Denmark
-34.662,117.839,Narrikup,Western Australia,Australia,Shire Of Plantagenet
-33.203,116.276,,,,
-33.931,120.128,Ravensthorpe,Western Australia,Australia,
-34.571,117.011,Rocky Gully,Western Australia,Australia,Shire Of Plantagenet
-33.357,115.645,Bunbury,Western Australia,Australia,Carey Park
-34.777,117.651,Narrikup,Western Australia,Australia,Shire Of Plantagenet
-34.568,116.337,,,,
-33.784,115.408,,,,
-34.868,118.216,Manypeaks,Western Australia,Australia,City Of Albany
-32.645,115.864,,,,
-32.522,115.712,City of Mandurah,Western Australia,Australia,
-33.756,115.21,,,,
-34.421,115.852,,,,
-33.388,115.854,,,,
-34.834,117.792,Narrikup,Western Australia,Australia,Shire Of Plantagenet
-33.641,115.703,,,,
-33.681,115.624,,,,
-33.646,115.955,,,,
-33.478,115.739,Boyanup,Western Australia,Australia,Shire Of Capel
-33.571,115.838,Donnybrook,Western Australia,Australia,Shire Of Donnybrook-Balingup
-33.544,115.551,Capel,Western Australia,Australia,Shire Of Capel
-33.361,116.172,Collie,Western Australia,Australia,Shire Of Collie
-33.765,115.843,,,,
-34.947,116.722,Walpole,Western Australia,Australia,Shire Of Manjimup
-31.168,117.074,Dowerin,Western Australia,Australia,Shire Of Dowerin
-31.367,117.903,Merredin,Western Australia,Australia,
-31.728,118.111,Bruce Rock,Western Australia,Australia,Shire Of Bruce Rock
-30.808,117.86,Bencubbin,Western Australia,Australia,Shire Of Mount Marshall
-31.274,116.509,Northam,Western Australia,Australia,
-30.473,118.382,,,,
-31.528,117.436,,,,
-31.878,118.15,Bruce Rock,Western Australia,Australia,Shire Of Bruce Rock
-31.396,118.481,Burracoppin,Western Australia,Australia,Shire Of Merredin
-30.201,117.939,,,,
-31.5,116.941,,,,
-30.061,117.142,,,,
-30.777,118.199,,,,
-31.374,117.586,,,,
-30.996,117.395,,,,
-31.727,118.293,Bruce Rock,Western Australia,Australia,Shire Of Bruce Rock
-31.79,117.328,Cunderdin,Western Australia,Australia,Shire Of Cunderdin
-31.007,117.204,,,,
-31.609,117.878,Doodlakine,Western Australia,Australia,Shire Of Kellerberrin
-31.619,117.437,,,,
-31.194,117.031,Dowerin,Western Australia,Australia,Shire Of Dowerin
-31.766,116.917,,,,
-31.623,117.543,,,,
-31.01,117.134,,,,
-31.445,117.222,Cunderdin,Western Australia,Australia,Shire Of Cunderdin
-31.723,118.437,,,,
-30.8,117.681,Gabbin,Western Australia,Australia,Shire Of Mount Marshall
-31.299,116.827,Goomalling,Western Australia,Australia,Shire Of Goomalling
-31.989,118.511,,,,
-31.142,116.956,Dowerin,Western Australia,Australia,Shire Of Dowerin
-31.275,116.508,Bolgart,Western Australia,Australia,Shire Of Victoria Plains
-29.586,116.962,,,,
-30.369,117.113,Kalannie,Western Australia,Australia,Shire Of Dalwallinu
-31.618,117.722,Kellerberrin,Western Australia,Australia,Shire Of Kellerberrin
-29.609,117.41,,,,
-31.06,116.732,,,,
-30.825,117.482,Koorda,Western Australia,Australia,Shire Of Koorda
-31.112,117.919,Kununoppin,Western Australia,Australia,Shire Of Trayning
-31.372,118.196,,,,
-30.106,117.36,,,,
-31.632,117.008,Meckering,Western Australia,Australia,Shire Of Cunderdin
-31.476,118.279,Merredin,Western Australia,Australia,Shire Of Merredin
-31.594,118.235,,,,
-30.657,117.262,,,,
-30.915,118.203,Mukinbudin,Western Australia,Australia,Shire Of Mukinbudin
-31.402,117.724,,,,
-31.326,118.246,,,,
-31.651,116.659,Northam,Western Australia,Australia,Shire Of Northam
-31.184,118.101,Nungarin,Western Australia,Australia,Shire Of Nungarin
-31.771,116.865,,,,
-31.54,117.478,Tammin,Western Australia,Australia,Shire Of Tammin
-31.992,118.026,Ardath,Western Australia,Australia,Shire Of Bruce Rock
-31.795,118.395,Narembeen,Western Australia,Australia,Shire Of Narembeen
-31.909,117.099,,,,
-31.643,117.487,Tammin,Western Australia,Australia,Shire Of Tammin
-31.831,117.488,,,,
-31.992,117.932,Shackleton,Western Australia,Australia,Shire Of Bruce Rock
-31.514,118.175,,,,
-31.545,116.459,Toodyay,Western Australia,Australia,Shire Of Toodyay
-31.115,117.794,Trayning,Western Australia,Australia,Shire Of Trayning
-31.312,116.515,Bejoording,Western Australia,Australia,Shire Of Toodyay
-30.487,118.126,,,,
-30.589,118.149,,,,
-30.329,118.087,Beacon,Western Australia,Australia,Shire Of Mount Marshall
-31.814,116.341,Wooroloo,Western Australia,Australia,Shire of Mundaring
-31.181,117.38,Wyalkatchem,Western Australia,Australia,Shire Of Wyalkatchem
-30.29,117.011,Dalwallinu,Western Australia,Australia,Shire Of Dalwallinu
-31.415,117.266,,,,
-31.376,117.585,,,,
-31.336,117.816,,,,
-31.636,116.796,Grass Valley,Western Australia,Australia,Shire Of Northam
-31.532,118.099,Hines Hill,Western Australia,Australia,Shire Of Merredin
-31.75,116.683,,,,
-30.769,117.136,Cadoux,Western Australia,Australia,Shire Of Wongan-Ballidu
-31.091,116.448,Calingiri,Western Australia,Australia,Shire Of Victoria Plains
-30.407,118.28,,,,
-31.453,117.119,,,,
-31.771,117.143,,,,
-30.554,118.283,,,,
-29.239,116.712,,,,
-31.65,117.1,Meckering,Western Australia,Australia,Shire Of Cunderdin
-31.76,116.478,Bakers Hill,Western Australia,Australia,Shire Of Northam
-31.135,116.924,Dowerin,Western Australia,Australia,Shire Of Goomalling
-31.509,117.768,Doodlakine,Western Australia,Australia,Shire Of Kellerberrin
-30.155,117.821,,,,
-31.934,117.835,Shackleton,Western Australia,Australia,Shire Of Bruce Rock
-31.622,117.222,Cunderdin,Western Australia,Australia,Shire Of Cunderdin
-31.574,117.51,,,,
-31.907,117.234,,,,
-31.559,118.582,Merredin,Western Australia,Australia,Shire Of Merredin
-31.485,116.538,,,,
-30.726,118.422,,,,
-31.794,116.628,Spencers Brook,Western Australia,Australia,Shire Of York
-31.55,116.487,,,,
-31.765,116.346,Wundowie,Western Australia,Australia,Shire Of Northam
-31.9,116.765,York,Western Australia,Australia,Daliak
-34.255,118.221,Amelup,Western Australia,Australia,Shire Of Gnowangerup
-32.031,118.095,Ardath,Western Australia,Australia,Shire Of Bruce Rock
-34.081,117.518,Katanning,Western Australia,Australia,
-33.339,117.035,Wagin,Western Australia,Australia,
-34.146,117.396,Cranbrook,Western Australia,Australia,Shire Of Cranbrook
-33.636,117.928,Nyabing,Western Australia,Australia,Shire Of Katanning
-33.164,116.799,Narrogin,Western Australia,Australia,
-32.802,117.502,Wickepin,Western Australia,Australia,Shire Of Wickepin
-32.387,118.262,Kondinin,Western Australia,Australia,Shire Of Kondinin
-32.108,116.925,Beverley,Western Australia,Australia,Shire Of Beverley
-32.401,118.606,Karlgarin,Western Australia,Australia,Shire Of Kondinin
-34.072,118.263,,,,
-33.661,117.054,,,,
-32.373,117.007,Brookton,Western Australia,Australia,Shire Of Brookton
-33.846,117.639,Broomehill Village,Western Australia,Australia,Shire Of Broomehill-Tambellup
-32.376,117.513,,,,
-33.914,117.099,,,,
-33.707,117.241,,,,
-32.482,117.565,,,,
-32.329,117.873,Corrigin,Western Australia,Australia,Shire Of Corrigin
-34.296,117.553,Cranbrook,Western Australia,Australia,Shire Of Cranbrook
-32.818,117.18,Cuballing,Western Australia,Australia,Shire Of Cuballing
-33.859,118.816,,,,
-33.335,116.742,Darkan,Western Australia,Australia,Shire Of West Arthur
-33.396,117.094,,,,
-33.314,117.74,Dumbleyung,Western Australia,Australia,Shire Of Dumbleyung
-33.517,116.803,Bowelling,Western Australia,Australia,Shire Of West Arthur
-33.266,118.486,,,,
-32.48,116.817,,,,
-33.937,118.008,Gnowangerup,Western Australia,Australia,Shire Of Gnowangerup
-32.54,119.112,Hyden,Western Australia,Australia,Shire Of Kondinin
-32.347,116.855,Brookton,Western Australia,Australia,Shire Of Brookton
-32.674,119.414,Hyden,Western Australia,Australia,Shire Of Kulin
-33.571,117.211,,,,
-32.442,118.898,Hyden,Western Australia,Australia,Shire Of Kondinin
-32.379,116.826,,,,
-32.289,119.136,Hyden,Western Australia,Australia,Shire Of Kondinin
-33.83,117.159,Kojonup,Western Australia,Australia,Shire Of Kojonup
-32.495,118.268,Kondinin,Western Australia,Australia,Shire Of Kondinin
-32.672,118.155,Kulin,Western Australia,Australia,Shire Of Kulin
-33.61,117.988,Nyabing,Western Australia,Australia,Shire Of Katanning
-33.651,118.552,Pingrup,Western Australia,Australia,
-33.412,118.511,Pingrup,Western Australia,Australia,Shire Of Lake Grace
-33.198,116.911,Williams,Western Australia,Australia,Shire Of Williams
-33.607,118.429,Pingrup,Western Australia,Australia,
-32.423,118.2,Kondinin,Western Australia,Australia,Shire Of Kondinin
-32.927,119.578,,,,
-33.276,119.775,Lake King,Western Australia,Australia,Shire Of Lake Grace
-32.066,118.396,Narembeen,Western Australia,Australia,Shire Of Narembeen
-32.934,117.18,Narrogin,Western Australia,Australia,Shire Of Narrogin
-33.094,119.024,Newdegate,Western Australia,Australia,Shire Of Lake Grace
-33.542,118.149,Nyabing,Western Australia,Australia,
-32.304,116.636,,,,
-33.964,118.489,Ongerup,Western Australia,Australia,Shire Of Gnowangerup
-32.534,117.083,Pingelly,Western Australia,Australia,Shire Of Pingelly
-33.535,118.509,Pingrup,Western Australia,Australia,
-32.009,117.401,Quairading,Western Australia,Australia,Shire Of Quairading
-33.58,120.046,Ravensthorpe,Western Australia,Australia,Shire Of Ravensthorpe
-32.311,116.768,,,,
-33.785,116.906,Muradup,Western Australia,Australia,Shire Of Kojonup
-32.523,118.305,Kondinin,Western Australia,Australia,Shire Of Kondinin
-33.375,116.905,Darkan,Western Australia,Australia,Shire Of West Arthur
-34.044,117.642,Tambellup,Western Australia,Australia,Shire Of Broomehill-Tambellup
-33.126,118.196,,,,
-33.308,117.34,Wagin,Western Australia,Australia,Shire Of Wagin
-32.782,117.499,Wickepin,Western Australia,Australia,Shire Of Wickepin
-33.027,116.879,Williams,Western Australia,Australia,Shire Of Williams
-33.356,117.916,,,,
-32.833,116.991,,,,
-33.564,117.434,Woodanilling,Western Australia,Australia,Shire Of Woodanilling
-32.593,117.626,Yealering,Western Australia,Australia,Shire Of Wickepin
-32.901,117.399,,,,
-33.189,118.084,Kukerin,Western Australia,Australia,Shire Of Dumbleyung
-32.039,118.902,,,,
-32.444,119.344,Hyden,Western Australia,Australia,Shire Of Kondinin
-33.136,117.881,,,,
-33.096,117.405,,,,
-33.113,118.84,,,,
-33.996,117.916,,,,
-32.66,118.632,,,,
-33.714,118.189,Nyabing,Western Australia,Australia,
-33.497,117.313,,,,
-32.1,118.806,,,,
-33.328,117.563,,,,
-32.334,118.849,Hyden,Western Australia,Australia,Shire Of Kondinin
-33.941,118.92,Jerramungup,Western Australia,Australia,Shire Of Jerramungup
-34.221,117.981,Amelup,Western Australia,Australia,Shire Of Broomehill-Tambellup
-34.2,117.8,,,,
-33.446,117.661,Dumbleyung,Western Australia,Australia,Shire Of Woodanilling
-34.344,118.631,,,,
-34.004,118.054,,,,
-34.402,118.102,,,,
-34.169,118.944,Jerramungup,Western Australia,Australia,Shire Of Jerramungup
-33.211,116.992,Williams,Western Australia,Australia,Shire Of West Arthur
-32.118,116.868,Beverley,Western Australia,Australia,Shire Of Beverley
-34.251,117.912,Cranbrook,Western Australia,Australia,Shire Of Broomehill-Tambellup
-32.634,118.01,,,,
-33.466,118.636,Pingrup,Western Australia,Australia,
-33.011,118.239,,,,
-32.184,117.968,,,,
-33.181,120.088,Ravensthorpe,Western Australia,Australia,Shire Of Ravensthorpe
-33.206,117.699,,,,
-32.234,117.644,,,,
-33.484,117.61,,,,
-32.819,119.294,,,,
-33.932,117.326,,,,
-33.594,120.183,Ravensthorpe,Western Australia,Australia,Shire Of Ravensthorpe
-33.691,119.661,,,,
-33.172,118.248,,,,
-33.904,117.175,Kojonup,Western Australia,Australia,Shire Of Kojonup
-32.735,116.838,,,,
-33.538,119.656,,,,
-32.134,119.026,,,,
-32.812,116.693,Williams,Western Australia,Australia,Shire Of Williams
-32.885,118.635,,,,
-34.308,117.435,Cranbrook,Western Australia,Australia,Shire Of Cranbrook
-32.632,119.096,Hyden,Western Australia,Australia,Shire Of Kulin
-33.399,119.934,Ravensthorpe,Western Australia,Australia,Shire Of Ravensthorpe
-33.433,120.118,Ravensthorpe,Western Australia,Australia,Shire Of Ravensthorpe
-34.221,118.504,,,,
-32.93,119.837,Lake King,Western Australia,Australia,Shire Of Lake Grace
-33.873,118.2,,,,
-32.172,118.614,,,,
-33.888,119.109,Jerramungup,Western Australia,Australia,Shire Of Jerramungup
-32.029,116.874,Beverley,Western Australia,Australia,Shire Of Beverley
-32.676,117.271,Popanyinning,Western Australia,Australia,Shire Of Cuballing
-33.101,118.465,Lake Grace,Western Australia,Australia,Shire Of Lake Grace
-32.588,117.641,,,,
-33.686,117.606,Katanning,Western Australia,Australia,Shire Of Katanning
-32.672,116.671,Wandering,Western Australia,Australia,Shire Of Wandering
-31.68,128.879,,,,
-31.843,127.857,,,,
-32.457,123.865,,,,
-32.246,126.301,Cocklebiddy,Western Australia,Australia,Shire Of Dundas
-31.712,128.887,Old Eucla,Western Australia,Australia,Shire Of Dundas
-31.722,126.589,Cocklebiddy,Western Australia,Australia,Shire Of Dundas
-31.81,125.927,Cocklebiddy,Western Australia,Australia,Shire Of Dundas
-31.042,125.216,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-31.35,125.223,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-31.58,125.202,,,,
-31.918,125.301,,,,
-31.644,124.935,,,,
-31.196,124.848,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-30.743,125.294,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-32.176,125.395,,,,
-31.024,126.584,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-33.299,123.066,,,,
-30.845,128.109,,,,
-32.203,127.53,,,,
-31.06,118.837,Southern Cross,Western Australia,Australia,
-32.215,121.755,Norseman,Western Australia,Australia,
-30.987,119.114,Bullfinch,Western Australia,Australia,Shire Of Yilgarn
-30.75,121.752,Kalgoorlie,Western Australia,Australia,
-30.954,121.166,Coolgardie,Western Australia,Australia,Shire Of Coolgardie
-27.933,120.058,Sandstone,Western Australia,Australia,Shire Of Sandstone
-31.642,118.902,,,,
-29.812,122.355,,,,
-33.037,121.664,Salmon Gums,Western Australia,Australia,Shire Of Esperance
-32.034,122.802,,,,
-30.785,121.453,Boulder,Western Australia,Australia,City Of Kalgoorlie-Boulder
-29.336,121.494,Leonora,Western Australia,Australia,
-33.555,120.7,,,,
-28.631,122.407,Laverton,Western Australia,Australia,
-28.884,121.33,Leonora,Western Australia,Australia,Shire Of Leonora
-29.694,121.03,Menzies,Western Australia,Australia,Shire Of Menzies
-31.416,119.047,Moorine Rock,Western Australia,Australia,Shire Of Yilgarn
-31.594,119.142,,,,
-31.336,118.98,,,,
-30.376,121.063,,,,
-32.987,121.624,Salmon Gums,Western Australia,Australia,Shire Of Esperance
-27.988,119.296,Sandstone,Western Australia,Australia,Shire Of Sandstone
-33.517,121.75,,,,
-32.861,121.708,Salmon Gums,Western Australia,Australia,Shire Of Esperance
-31.038,119.306,,,,
-31.301,118.692,Westonia,Western Australia,Australia,Shire Of Westonia
-27.575,120.532,,,,
-27.284,120.093,Wiluna,Western Australia,Australia,Shire Of Wiluna
-28.561,119.016,Sandstone,Western Australia,Australia,Shire Of Sandstone
-29.247,122.102,Leonora,Western Australia,Australia,Shire Of Leonora
-31.321,118.548,,,,
-33.422,121.989,,,,
-33.684,120.696,,,,
-31.219,121.618,Kambalda West,Western Australia,Australia,Shire Of Coolgardie
-33.362,121.061,,,,
-30.024,119.28,,,,
-31.262,120.022,,,,
-28.678,120.971,Leonora,Western Australia,Australia,Shire Of Leonora
-30.896,124.866,Rawlinna,Western Australia,Australia,City Of Kalgoorlie-Boulder
-33.384,121.449,Grass Patch,Western Australia,Australia,Shire Of Esperance
-31.704,119.238,,,,
-31.009,122.357,,,,
-33.224,121.354,,,,
-30.818,119.52,Koolyanobbing,Western Australia,Australia,Shire Of Yilgarn
-28.497,119.744,Sandstone,Western Australia,Australia,Shire Of Sandstone
-28.351,127.517,,,,
-28.879,121.319,Leonora,Western Australia,Australia,Shire Of Leonora
-30.282,121.761,,,,
-33.06,121.784,Salmon Gums,Western Australia,Australia,Shire Of Esperance
-27.704,121.613,,,,
-28.718,121.151,Leonora,Western Australia,Australia,Shire Of Leonora
-33.458,120.915,,,,
-31.1,118.602,,,,
-33.485,122.587,,,,
-31.758,119.452,,,,
-28.613,122.424,Laverton,Western Australia,Australia,Shire Of Laverton
-33.524,122.947,,,,
-33.336,122.07,,,,
-33.466,122.397,,,,
-33.591,122.452,Condingup,Western Australia,Australia,Shire Of Esperance
-27.839,120.703,Leinster,Western Australia,Australia,Shire Of Leonora
-29.349,120.401,,,,
-31.235,119.356,Southern Cross,Western Australia,Australia,Shire Of Yilgarn
-25.266,122.043,,,,
-26.222,121.556,Wiluna,Western Australia,Australia,Shire Of Wiluna
-26.401,120.954,Wiluna,Western Australia,Australia,Shire Of Wiluna
-20.142,127.987,Balgo,Western Australia,Australia,Shire of Halls Creek
-26.132,126.584,Warburton,Western Australia,Australia,Shire Of Ngaanyatjarraku
-26.591,120.225,Wiluna,Western Australia,Australia,Shire Of Wiluna
